,smiles,gap,scscore,gap_score
6643,Clc1ccccc1-c1csc(-c2ccc(-c3cccs3)s2)c1,2.0904088726100003,3.079824915560073,0.4675186
6644,c1cncc(-c2ccc3ccccc3c2)c1,2.6539383963722,3.01958011759852,0.2806796
6645,Cc1cc(-c2ccc(-c3nccs3)s2)sc1C,1.964441816454,3.553643500874012,0.5127903
6646,c1csc(-c2ccc(-n3cnc4ccccc43)s2)c1,2.312817293674,3.3141443163642688,0.3893179
6647,Brc1ccc2cc(-c3ccccc3)cnc2c1,2.3181639846290003,3.0784279841341537,0.3874901
6648,Fc1cccc2cc(-c3ccc4ccccc4c3)oc12,2.720210293407,3.4759379098255376,0.26183248
6649,Cc1cc(-c2ccco2)nc2ccccc12,2.362242508769,3.267627605248412,0.37254623
6650,O=C1c2ccccc2S(=O)(=O)c2ccc(Cl)cc21,2.309640885919,2.9822200120733524,0.39040527
6651,C1=CCc2cc(-c3ncccc3-c3nccs3)ccc2C1,2.364608519551,3.677731972772513,0.37175065
6652,Cc1ccc(-c2csc(-c3cccc(C)c3)n2)cc1,2.620060820398,3.0337954891440027,0.29062733
6653,c1csc(-c2c[nH]c(-c3ccsc3)n2)c1,2.761684947985,3.265207446027492,0.25046146
6654,Cc1ncsc1-c1ccc(-c2ccc(-c3cccs3)s2)s1,1.790301262189,3.23309615254314,0.5748778
6655,O=c1cc(-c2cccc(Cl)c2)oc2ccc(F)cc12,2.497278558387,3.2384204675055,0.3283535
6656,O=c1cc(-c2cccc(Cl)c2)oc2cc(F)ccc12,2.517690471831,3.224447879957593,0.32190815
6657,Oc1ccc(-c2cccs2)c2ccsc12,2.501384179067,2.855293901613343,0.3270518
6658,Fc1ccc(-c2ccc3nc(-c4cccs4)ccc3n2)cc1,1.653258495889,3.3537688988301566,0.62222457
6659,c1ccc2sc(-c3ccc(-c4ccc(-c5ccsc5)s4)s3)nc2c1,1.820205479763,3.764932820404556,0.5643278
6660,Clc1cccc(-c2ccc(-c3ccco3)s2)c1,2.380977449507,3.0925186645167946,0.36626574
6661,Cc1cn(-c2ccccc2)c2ccc(Cl)cc12,3.211995442014,3.2009818874344536,0.14878003
6662,c1ccc(-c2sc3ccccc3c2-c2nc(-c3nccs3)cs2)cc1,2.281595681167,3.8298324063734217,0.40005192
6663,Fc1cccc(F)c1-c1ccc(-c2ccsc2)o1,2.561705622,3.2041558919311988,0.3082402
6664,c1ccc(-c2cc3ccccc3c3cc[nH]c23)nc1,2.398771851791,3.578526056977597,0.3603423
6665,Cc1cc(F)ccc1-c1ccco1,3.340676408936,2.936809432203576,0.12681828
6666,Cc1ccc(F)cc1-c1ccsc1-c1cccs1,2.651080778812,2.97465847367734,0.28151065
6667,Cc1ccsc1-c1ccc(-c2ccc(-c3cccnc3)cc2)s1,2.151690495616,3.5458520287642554,0.44564065
6668,Oc1cccc(-c2cc(-c3ccsc3)cc(-c3ccccc3)n2)c1,2.619087323476,3.38704243742462,0.29091623
6669,c1cc(-c2c[nH]cn2)cc(-c2cccs2)c1,2.9929902860785003,3.5346937569493364,0.1932502
6670,Fc1ccc(-c2ccc(-c3ccc(F)cc3)s2)cc1,2.471363447329,2.8740161279144507,0.33663043
6671,Fc1ccc(-c2cccc(-c3ccc(Cl)cc3)n2)cc1Cl,2.709443318567,2.812653343556564,0.2648383
6672,Oc1ccc2cc3c(ccc4ccccc43)nc2c1,1.940349123172,3.394552899486272,0.52144796
6673,O=c1c2ccccc2c(-c2ccc(F)cc2)cn1-c1ccc(F)cc1,2.972433815606,3.269546178261726,0.19790423
6674,c1csc(-c2ccc(-c3cccc4ccccc34)s2)c1,2.273628475444,3.1709752844455754,0.40280694
6675,O=c1c(-c2ccccc2F)coc2cc(O)c(O)cc12,2.88353384177,3.034408712726965,0.21899931
6676,O=c1cc(-n2c3ccccc3c3ccccc32)c2ccccc2o1,2.184918187193,2.72064392252388,0.4338602
6677,c1csc(-c2ccc(-c3ccc(-c4nccs4)s3)cc2)c1,2.00248759484525,3.396937876842566,0.499105
6678,Cc1cc2cc(Cl)ccc2c(=O)o1,3.248267276092,2.332762556860067,0.14228973
6679,Fc1ccc(-c2ncccc2-c2ccncc2)c(F)c1,2.532183975677,3.385765856046143,0.31737226
6680,Cc1ccc(-c2csc(-c3ccc(-c4cccs4)s3)n2)cc1,1.967986283592,3.212853971321353,0.5115158
6681,O=C1c2ccsc2Cc2sccc21,2.79250016319,1.8890250952809515,0.24222869
6682,Clc1ccc(C=C2c3ccccc3-c3cc(Cl)ccc32)cc1,2.406756525824,2.9484067014105846,0.35769796
6683,Fc1cccc(-c2csc3cc(-c4ccccc4Cl)ccc23)c1,2.952184378181,3.3661463683860133,0.20257083
6684,Clc1cc(-c2cccc3ccccc23)cc(Cl)c1Cl,2.935756187182,2.9465253632451525,0.20641673
6685,Brc1ccc2sccc2c1,3.244459350962,1.6212105608600265,0.14295985
6686,Clc1ccc(-c2ccncc2)c(-c2cccnc2)c1,2.688237481875,2.686255329508838,0.27082255
6687,c1cc(-c2ccc3ccsc3n2)cs1,2.700747055892,3.1678931006137723,0.2672821
6688,O=c1cc(-c2ccccc2)oc2cc(-c3ccc(O)c(O)c3)ccc12,2.515601360407,3.1407532652626986,0.32256478
6689,Brc1ccc(-c2ncc3ccccn23)cc1,2.729083321653,2.5929636554553883,0.259372
6690,Cc1ccoc1-c1ccco1,3.268016483117,2.479797105097502,0.13885623
6691,c1cncc(-c2ccccc2-c2ccc(-c3ccsc3)cc2)c1,2.8523398772790003,3.0482279473836176,0.2267743
6692,c1coc(-c2cc(-c3cccs3)cc(-c3ccoc3)n2)c1,2.421268198979,3.8089668968244887,0.35291427
6693,c1cncc(-c2ccc3c(c2)CCCC3)c1,3.024541966516,3.2778508570526497,0.18626954
6694,c1nc(N2CCCC2)c2ccsc2n1,2.925123056354,3.1488938577823475,0.20893465
6695,Cc1ccc(-c2nccs2)nc1,2.492098206029,2.616666353378432,0.32999974
6696,O=c1cc(-c2ccccc2)oc2ccsc12,2.701415141998,2.497645111739301,0.26709387
6697,c1csc(-c2ccc(-c3nccs3)s2)n1,2.02952408194325,2.700049382485957,0.48937947
6698,c1cc(-c2cnccn2)cc(-c2cncs2)c1,2.042242590476,3.660539803656487,0.4848067
6699,c1ccc(-c2cc(-c3ccccc3)n(-c3ccccn3)c2)cc1,2.7113889723930003,2.8862145894302227,0.2642935
6700,Oc1ccccc1-c1ccc(-c2cnccn2)c(F)c1,1.995158493839,3.942115591116581,0.5017419
6701,c1ccc(-c2c(-c3ccccn3)cnc3c2CCCC3)cc1,2.669006020621,3.6346361317617553,0.2763225
6702,Clc1cccc(-c2nc(-c3ccc(-c4nccs4)s3)cs2)c1,2.134167113537,3.662211820911233,0.4518789
6703,Cc1cc(-n2c(C)ccc2-c2ccccc2)cs1,2.844357112445,2.7080062975262096,0.22879505
6704,Fc1ccc2c(c1)CCC2c1ccsc1,3.903822950376,3.3294489951988924,0.060664076
6705,Clc1ccc(-n2c(-c3ccccc3Cl)nc3ccccc32)cc1,3.105234970622,3.485820360873124,0.16930498
6706,Fc1ccc2c(c1)CCCC2,4.3917398240350005,2.1780664031454657,0.031008625
6707,c1ccc(-c2ccc3ncc(-c4ccsc4)n3c2)cc1,2.8304299676355,3.723018101836818,0.23235075
6708,Fc1ccccc1-c1ccc2c(c1)CCNC2,2.846899095036,3.33688670362134,0.2281502
6709,Cc1cccc(-c2ccccc2-c2ccc(-c3ccc(F)cc3)cc2)n1,2.781641551055,3.0601864154053886,0.24510859
6710,Clc1ccc(-c2ccc(-c3nccs3)o2)cc1,2.387974898531,3.1535953222862525,0.36393148
6711,Cc1cc(-c2nccs2)ccc1-c1ccc2ccccc2c1,2.685741747367,3.4217927021895487,0.2715324
6712,Cc1cc(-c2ccc(-c3cccs3)s2)c(-c2ccccc2)s1,2.204432010842,3.306118405788476,0.42697564
6713,Cc1ccc(-c2ccc(-c3nccn3-c3ccc(Cl)cc3)cc2)s1,2.57054506979,3.6978283785620265,0.3055344
6714,c1ccc(-c2ccc3ncc(-c4cccs4)nc3c2)cc1,1.494730584357,3.809929255700187,0.6741776
6715,O=c1c2ccccc2c2cccnc2n1-c1ccccc1,2.683689997655,2.770248725275355,0.27211684
6716,Fc1cccc(-c2ccccc2-c2ccsc2)c1,3.401884358997,2.395726196518656,0.11738046
6717,c1ccc(-c2cocc2-c2ccncc2)cc1,2.931886483807,2.5320466610309227,0.20733047
6718,Oc1c(-c2ccccn2)cc2c3c(cccc13)CC2,2.409853698501,3.613145107762328,0.35667458
6719,c1cc(-c2nccs2)cc(-c2cccc3cnccc23)c1,2.295934406763,3.982447683619933,0.39510965
6720,Fc1cc(F)cc(-c2nccnc2-c2cccs2)c1,1.996782526713,2.9238703461247613,0.5011576
6721,Clc1ccccc1-c1cccc2cccnc12,2.367108836425333,2.2490531091038783,0.37091064
6722,Cc1cc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)sc1C,1.7510667058099998,2.97016268350916,0.58861524
6723,O=C(O)c1ccccc1-c1ccc2c(-c3ccccc3)cccc2c1,2.854238897215,3.356111343181585,0.22629546
6724,O=c1ccc2ccc(F)cc2o1,3.080831411818,2.0663477520479288,0.17430174
6725,Cn1c(=O)c(-c2ccccc2Cl)nc2cncnc21,1.564261296911,3.691152982687393,0.6518267
6726,Cc1cc2c(c3ccccc13)CCCC2,3.1049512857700003,3.0793885648289887,0.16936241
6727,c1ccc(-c2c(-c3cccs3)c(-c3cccs3)nc3ccccc23)cc1,2.218262152613,3.549722499957092,0.4221132
6728,O=c1c2sc(-c3ccc(F)cc3)cc2ncn1-c1ccc(Cl)cc1,2.623608681973,3.909444281227069,0.28957582
6729,Oc1cc2ccccc2c2ccc(-c3ccc(F)cc3)cc12,2.995748347597,3.367545608090252,0.19263214
6730,Fc1ccc(-c2cnc3ccc(-c4ccccn4)cn23)cc1,2.649156973875,3.5596428164583407,0.28207096
6731,c1ccc(-c2cncc(-c3ccccc3)c2)cc1,2.924644175798,2.911573835950107,0.20904857
6732,Fc1cccc(-c2nc3c(F)cccc3s2)c1,2.824263546256,3.0328637580778763,0.23393735
6733,Fc1ccc(-c2cocc2-c2cccs2)cc1,3.302039617937,2.9637812790579634,0.1331043
6734,N=c1[nH]ccn2c(-c3ccc(Cl)cc3)cnc12,2.992419096603,3.3131223569701658,0.19337839
6735,O=c1ccc(-c2cccs2)cn1-c1ccc(F)cc1F,2.514043220596,3.4969611505803595,0.32305494
6736,O=C1c2ccccc2-c2nc3cc(O)ccc3c(-c3ccccc3)c21,1.819851798004,3.863340748643026,0.56445295
6737,Cc1cnc2ccccc2n1,1.67589822655,2.101477667531677,0.61453605
6738,c1ccc2c(c1)ccc1oc(-c3ccsc3)nc12,2.638667253937,3.0389348178415214,0.28513804
6739,O=c1c2ccccc2n(-c2ccc(Br)cc2)c2ccccc12,2.654645892279,2.6483002115029373,0.2804741
6740,c1cc(N2CCNCC2)c2sccc2n1,2.755120498535,2.9554961044690224,0.2522391
6741,Clc1cccc(-c2ccc3[nH]ccc3c2)c1,3.3853738790565,2.7421812107524453,0.11986457
6742,Cc1ccc2oc(=O)c(-c3ccc(Cl)cc3)c(C)c2c1,2.734657867432,3.2148685238546464,0.25783387
6743,Clc1ccccc1-c1csc(-c2ccc(-c3ccncc3)s2)c1,2.085249091442,3.4146280304511123,0.4693676
6744,c1ccc(-c2ncccc2-c2cccc(-c3cccs3)c2)cc1,2.709885177278,3.350168490674229,0.2647145
6745,N#Cc1ccc2[nH]c3c(c2c1)Cc1ccccc1-3,2.848566265526,3.3969193741961887,0.22772798
6746,c1ccc2[nH]c(-c3ccc(-c4ccsc4)cc3)cc2c1,2.608192310764,3.1595967603963184,0.29416117
6747,O=C(O)c1cccc2c1nc(-c1ccc(F)cc1)c1ccccc12,2.268504848242,3.543639391153292,0.40458193
6748,Fc1ccc(-c2cccc3ccccc23)cc1,3.0596245734822496,2.5942954534434888,0.17873782
6749,Oc1ccc2cc(-c3ccc(-c4cccs4)cc3)oc2c1,2.369804971389,3.491055986618316,0.37000576
6750,Cc1ccc(-c2ccncc2)c(-c2cccs2)n1,2.521956550994,3.1879820248748203,0.3205695
6751,c1ccc(-c2ccc3sc4ccccc4c3c2)cc1,3.045840981265,3.0665920380643987,0.18166816
6752,O=C1CCc2ccc(O)cc2O1,3.780271795824,1.9749055566326896,0.0716233
6753,Oc1ccc(F)c(-c2cccn3cc(-c4cccs4)nc23)c1,2.5692172953080004,3.862935869120893,0.30593997
6754,Clc1ccc(-c2ccc3scc(-c4ccccc4)c3c2)o1,2.977368344589,3.8229648817002566,0.1967794
6755,c1cncc(-c2cnc3cncc(-c4cccs4)c3c2)c1,1.875161624983,3.6884655919119935,0.5447938
6756,c1ccc(-c2c(-c3cccs3)nc3sccn23)cc1,2.6416197154515,3.863191342117787,0.28427276
6757,Fc1ccc(-c2ccccc2-c2ccccc2)cn1,3.288452744405,2.3161034569997616,0.1353767
6758,FC(F)(F)c1ccc2c(-c3ccco3)cc(-c3cccs3)nc2c1,2.082161095788,3.8929822368193214,0.47047457
6759,Oc1ccccc1-c1cc(-c2cccs2)cc(-c2ccccc2)n1,2.3861999154660003,3.84514745616206,0.36452296
6760,Cc1c(Cl)ccc2cc3ccccc3nc12,1.897831760469,3.1619536805882054,0.5366919
6761,Clc1cc(Cl)cc(-c2ccc(-c3cccs3)o2)c1,2.457211164054,2.804391851918352,0.3411936
6762,Fc1ccc(-c2ccc3nccc(-c4ccccn4)c3c2)cc1,2.1039707967320003,3.790216346888674,0.46266314
6763,c1coc(-c2ncoc2-c2ccc3ncccc3c2)c1,2.21723143081,3.6844158388071073,0.42247507
6764,Cc1ccc2nc(-c3ccc(F)cc3)cn2c1,3.039223631581,3.0128847330687605,0.18308821
6765,Fc1ccc(-c2cc(-c3ccccc3)cc(-c3nccs3)n2)c(F)c1,2.521061307987,3.8575412348771136,0.32085016
6766,O=c1c2ccccc2ncn1-c1ccc(F)cc1,3.227234323997,3.04509072277794,0.14602399
6767,Fc1cc(F)cc(-c2ncccn2)c1,2.266504097062,2.0447461023599094,0.40527573
6768,Fc1ccc2cc(-c3cncn3-c3ccccc3)sc2c1,2.728872233509,3.462743284555364,0.25943035
6769,Fc1ccc(-c2nc3nc4ccc(Cl)cc4cc3s2)cc1,1.944981589104,3.9494321644505392,0.51978415
6770,Fc1ccc2cc(-c3cnc4ccccn34)cnc2c1,2.2599403285190003,3.855990761427136,0.4075545
6771,c1ccc(-c2cc(-c3ccsc3)sc2-c2cccs2)cc1,2.241025555584,3.39299250985918,0.41414317
6772,Fc1cccc(-c2ccc3c(c2)CCN3)c1,2.946684515741,3.2760909287501354,0.20385237
6773,Clc1ccc(-c2sc(-c3cccc(Cl)c3)cc2-c2cccnc2)cc1,2.264631911503,3.6471010743529737,0.4059253
6774,Fc1cc(-c2ccccc2)ccc1-c1csc2ccccc12,2.896532224587,3.5296070097105217,0.21581666
6775,O=C1c2ccccc2CC12CCCC2,2.800248411421,2.3705361229867066,0.24018782
6776,Cc1cc(F)ccc1-c1nccs1,2.895733072815,2.9470298166827043,0.21601136
6777,Fc1cc(F)c2c(c1)c(-c1cccs1)cn2-c1nccs1,2.425531692196,3.874175578488644,0.35151434
6778,Cc1ncc(-c2nccs2)c(-c2ccsc2)n1,2.181753139316,3.5453869811945005,0.43497932
6779,c1ccc(-c2ccc(-c3nc4ccccc4nc3-c3cccs3)cc2)nc1,1.49096189819,3.5661822877966407,0.67536783
6780,Nc1ccc(-c2ccc(-c3nc4ccccc4s3)s2)cc1,1.970582878852,3.7036427192672217,0.5105821
6781,Cc1ccc(-c2csc(-c3ccccc3C)n2)cc1,2.621118263635,3.0328999230608806,0.2903137
6782,c1ccc(-c2cc(-c3cccs3)cc(-c3ccco3)n2)cc1,2.4003438364353995,3.61454653521223,0.35982102
6783,O=c1c(-c2cccc(F)c2)c(-c2ccccc2)oc2ccccc12,2.633673680019,3.5075855588327984,0.28660512
6784,c1coc(-c2cc(-c3ccoc3)cc(-c3ccncc3)n2)c1,2.468727571569,3.778244712667498,0.33747804
6785,O=c1cc(-c2ccco2)[nH]c(-c2ccccn2)n1,1.993116905246,3.1381220598230146,0.5024764
6786,O=C1c2ccccc2-c2ccc(-c3cc(F)ccc3Cl)cc21,2.249376895704,3.2048924839189006,0.41123018
6787,c1ccc(-c2cc[nH]c2-c2ccccc2)cc1,3.152153660548,2.468135704303672,0.16001958
6788,S=c1nc(-c2ccccc2)c(-c2cccs2)c[nH]1,1.249406666329,3.4591960060591185,0.74653006
6789,Clc1cccc(-c2cccc(-c3ccncc3)c2)c1,2.7393037460945,2.5234243980778945,0.25655654
6790,c1cnc(-n2c3ccccc3c3ccccc32)nc1,2.738820140428,2.4795115219460566,0.2566893
6791,Cc1nc(-c2ccc(-c3ccsc3)cc2)sc1C,2.529535487131,3.229962968283304,0.31819856
6792,c1coc(-c2cnc3c(ccc4[nH]cnc43)n2)c1,1.617025087773,3.5621485185928394,0.63440126
6793,Oc1cccc(-c2ccc(-c3cc(F)ccc3F)s2)c1,2.423692133112,3.5255434251315085,0.35211805
6794,Fc1ccc(-c2csc3ncc(-c4ccc(Cl)cc4)c(Cl)c23)cc1,2.898019767636,3.8217176464049714,0.21545458
6795,O=c1cc(-c2ccccc2)[nH]c(-c2ccc(F)cc2)c1,2.4384391246085,2.6574726669725406,0.34729186
6796,Cc1ccc(Cl)cc1-c1nc(-c2ccc(F)cc2)cs1,2.639162896776,3.3767471670507527,0.28499267
6797,Cc1nc(-c2ccccc2)c(-c2ccccn2)s1,2.386868003025,3.25233837761241,0.36430028
6798,O=C(O)c1ccc(-c2ccc(-c3ccncc3)cc2)s1,1.932625018749,2.950250158698013,0.5242211
6799,Clc1ccc(-c2cc(-c3ccccc3)nc3ccccc23)c(Cl)c1,2.227875992176,3.326161401891697,0.41874197
6800,Clc1csc2ccc(-c3ccc(-c4cccs4)s3)nc12,2.162844524756,3.4770388994235284,0.44167864
6801,Cc1cc(-c2ccccc2O)nc2ccccc12,2.462579514704,3.4998560184327854,0.33945912
6802,Fc1cc(-c2csc(-c3c(F)cccc3Cl)n2)c(Cl)cc1Cl,2.584287285674,3.358081526915897,0.30135432
6803,Fc1ccc(Cl)cc1-c1cccc2ccoc12,3.2337129234420003,2.865302195775408,0.14486519
6804,c1ccc2c(c1)ncc1c3ccccc3[nH]c21,2.613756201484,3.662575131523627,0.2925014
6805,Clc1ccc2sc(-c3ccco3)cc2c1,2.746313207908,2.945189710051949,0.25463724
6806,N#Cc1ccc2nc(-c3ccc(-c4ccc(F)cc4)cc3)sc2c1,2.531165654382,3.353164555693779,0.31768984
6807,c1ccc2ncc(-c3ccc4c(c3)CCCC4)cc2c1,2.388452921205,3.3367114882419338,0.36377224
6808,Oc1cccc(-c2cccc(-c3cccc(O)c3)c2)c1,3.556404058345,2.2766334616188835,0.09622898
6809,Clc1ccccc1-c1ccc(-c2ccc(-c3ccsc3)s2)s1,1.975028427864,3.332551111141945,0.50898325
6810,c1cncc(-c2ccc(-c3cn4ccccc4n3)s2)c1,2.321875162015,3.5245771104159007,0.3862233
6811,Fc1ccc(-c2cncc3ncc(-c4cccs4)cc23)cc1,1.903118251828,3.783726852851287,0.53479964
6812,Fc1ccc(-n2cnc(-c3ccccc3F)c2)cc1,3.145235451677,3.3699497112871115,0.16136235
6813,Oc1ccc2sc(-c3ccccc3)c(-c3ccc(Cl)cc3)c2c1,2.7041231183780003,3.4889921325723523,0.26633167
6814,c1ccc2c(-c3ccncc3)cccc2c1,2.591365148074,2.57260516535056,0.29921415
6815,Fc1cc(Cl)ccc1-c1ncnc2ccccc12,1.861466484481,3.3508929110882866,0.549677
6816,c1csc(-c2ccc3c(c2)-c2ccccc2C3)c1,2.9536127600995004,2.9963835116217385,0.20223896
6817,Fc1ccc(-c2cc(-c3ccsc3)sc2-c2ccc(F)cc2)cc1,2.480967913563,3.5818844942063355,0.33355087
6818,c1csc(-c2ccc(-c3ccsc3)[nH]2)n1,2.348575169255,3.518632215278681,0.37715533
6819,O=Cc1ccc(-c2ccc(-c3ccc(Cl)s3)s2)s1,1.76996063037,2.606975450418596,0.58201563
6820,Fc1ccc(-c2ccnc3ccc(-c4ccco4)cc23)cc1,2.257453506803,3.3538474692368783,0.40841892
6821,c1csc(-c2ccnc3nc[nH]c23)c1,2.107582388326,3.3741229913589468,0.46137124
6822,Oc1cc2cccnc2c2cccnc12,2.48457071122,2.3048145662958577,0.3323993
6823,Clc1ccc(-c2ccc3sc4ccccc4c3c2)s1,2.576008258257,3.3208955341527875,0.3038687
6824,Fc1ccccc1-c1cccs1,2.993076945753,2.2624308271202147,0.19323075
6825,Cn1c(=O)c2cc(-c3ccccc3)oc2c2ccccc21,2.721619660177,3.69058895886162,0.26144063
6826,c1cncc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)c1,1.8886639171426,2.8016485610500195,0.5399709
6827,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,2.541878148539,2.8059657091147248,0.31435752
6828,c1ccc2cc(-c3ccc4cnccc4n3)ccc2c1,2.0439840199290003,3.272770016433004,0.48418075
6829,c1ccc(-c2cncc(-c3ccccn3)c2)cc1,2.596705769018,3.1088638435266334,0.29760504
6830,c1coc(-c2csc(-c3ccc4ccccc4n3)n2)c1,2.156174515024,3.4608018968551097,0.44404703
6831,c1cncc(-c2cccc(-c3cccc(-c4cccnc4)c3)c2)c1,2.86702976314,2.988036162048592,0.2230888
6832,O=c1cc(-c2ccc(-c3ccccc3F)cc2)sc(-c2cccs2)c1,2.21562234572,3.142944877605514,0.42304018
6833,Fc1c(Cl)cccc1-c1ccc2c(c1)CCCC2,3.494279564271,3.0725711521198007,0.10429001
6834,Clc1cccc2[nH]c(-c3c[nH]c4ccccc34)cc12,2.812353566698,3.2945624043195925,0.237023
6835,Cc1cc(-c2cncc3nccn23)ccc1F,2.676845224041,3.423465134009161,0.2740723
6836,Clc1cccc(-c2ccc(-c3ccccn3)o2)c1,2.530701584158,3.170234811845737,0.31783462
6837,Fc1ccccc1-c1cc(-c2ccsc2)cc(-c2cccs2)n1,2.604401273683,3.789778815988973,0.2952952
6838,Cc1ccc(-c2csc(-c3ccc(F)cc3)n2)cc1,2.520664289382,2.7241539664260976,0.32097468
6839,c1cn2cc(-c3cnco3)ccc2n1,2.932686824727,2.8919745387275526,0.20714124
6840,Cc1ccc(O)c2oc(-c3ccc(F)cc3)cc(=O)c12,2.46023765915,3.3970367019645864,0.34021524
6841,Fc1cccc(-c2ccc3ccncc3c2)c1,2.3810312278,3.22997263764127,0.36624777
6842,Fc1ccc(F)c(-c2csc3ncccc23)c1,2.750351677406,3.030611163025132,0.25353575
6843,O=c1ccccn1-c1ccnc2ccccc12,2.333992259264,3.0974261369154115,0.3820978
6844,c1csc(-c2nccnc2-c2cccc3ccccc23)c1,2.042498581129,2.8193355716005115,0.48471466
6845,Fc1ccc(-c2ocnc2-c2ccncc2)cc1,2.38034071033,3.0555109553730952,0.36647844
6846,c1coc(-c2cncc(-c3cnco3)c2)c1,2.7021302447920004,2.8199143870869814,0.26689246
6847,Cc1ccc2nc3[nH]c(C(F)(F)F)nc(=O)c3cc2c1,2.042014915555,3.1950131032878915,0.48488852
6848,Cc1ccc(C)n1-c1ccnc(-c2ccncc2)n1,1.997083591302,2.7407109678119324,0.5010493
6849,O=c1oc2cccc(-c3ccccc3)c2c2ccccc12,3.139131868903,3.1399435466972743,0.16255455
6850,O=c1cc(-c2ccco2)[nH]c(-c2cccc(Cl)c2)n1,2.155480210359,3.040212571924076,0.4442937
6851,Fc1ccc(-c2cc(-c3cccnc3F)sc2-c2ccccc2)cc1,2.450609904167,3.469908872578581,0.3433322
6852,Cc1cn2cc(-c3ccco3)nc2s1,3.084923168161,2.9950575440342844,0.1734559
6853,Cc1ccc(O)c(-c2sccc2-c2cccnc2)c1,2.709360491987,3.349204101181128,0.26486152
6854,Fc1ccc(-c2ncccc2-c2cccnc2)cc1,2.710532558756,3.122224425546284,0.26453322
6855,Oc1cccc(-c2cc(-c3ccccc3)c3cc(Cl)ccc3n2)c1,2.250108292491,3.365980393406286,0.41097537
6856,Fc1cc(-c2ccccc2)ccc1-c1cncnc1,2.418319698641,3.725423639469593,0.35388386
6857,Clc1ccc2ccc(-c3ccnc4cc5ccccc5cc34)nc2c1,1.720931386171,3.5441379764258527,0.5990749
6858,Cc1cccc(-c2ccncn2)c1,2.329564492784,2.549235243882221,0.3836034
6859,Cc1ccc(-c2ccc(-c3cccc(F)c3)s2)s1,2.2048506423050003,3.0007009747578315,0.42682824
6860,c1ccc(-c2cnc3ccsc3c2)nc1,2.30103011603,3.145192950642129,0.39335838
6861,c1ccc(-c2coc3cc(-c4ccsc4)cnc23)cc1,2.7169708063450004,3.748340882740692,0.26273453
6862,Clc1cccc(-c2cc(-c3nccs3)cs2)c1,2.664268213925,3.083264576403787,0.27768803
6863,Cc1ccsc1-c1ccnc2[nH]ccc12,2.751962998604,3.203113999998785,0.25309715
6864,O=c1c2ccccc2[nH]c2cc(F)ccc12,2.728932886511,2.876497144810359,0.25941357
6865,Oc1ccccc1-c1ccc(-c2ccsc2)s1,2.389345143534,3.024032195395109,0.3634751
6866,Cc1ncsc1-c1ccc2c(c1)C(=O)c1ccccc1-2,2.034804629696,3.149941388043364,0.48748064
6867,Cc1ccc(-c2ccc(F)cc2)n1-c1ccc(Cl)cc1Cl,2.61047398579,2.923339172006384,0.29347986
6868,Brc1cccc2c(-c3cccs3)cc(-c3cccs3)cc12,2.415567511564,3.1464845169457365,0.35479
6869,Cc1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)cc1,1.8848157173565,2.56776271183233,0.54134625
6870,c1ccc(-c2ccc3nccn3c2)cc1,3.1364231615715,2.5328366406038163,0.1630859
6871,Cc1cscc1-c1cc(Cl)sc1-c1ccncc1,2.343810596821,3.147281973519396,0.3787674
6872,Fc1cccc2cc(Cl)sc12,3.278434849851,2.424011996496376,0.1370731
6873,Fc1cccc2cc(-c3cccc(Cl)c3)sc12,2.745377809737,3.2028156378881514,0.25489283
6874,c1c[nH]c(-c2ccc(-c3ccoc3)cc2)n1,2.9997982295630004,2.9977113196134275,0.19172733
6875,Clc1ccc(-c2cccc(-c3c[nH]c4ccccc34)n2)cc1,2.684364481057,3.4428121014221618,0.27192461
6876,CC=C1c2ccccc2-c2ccc(-c3ccco3)cc21,2.486829041088,3.5200989215960674,0.33167848
6877,Clc1ccccc1-c1csc(-c2ccccc2Cl)n1,2.6846459063585,2.536548060076693,0.27184445
6878,Oc1ccc(-c2cc(-c3cccnc3)cs2)cc1,2.6871811116820004,3.4588970755381867,0.27112287
6879,c1cc(-c2ccncc2)cc(-c2cscn2)c1,2.494306577149,3.558293871644985,0.32929745
6880,c1coc(-c2ccc(-c3nccs3)s2)c1,2.1377089310055,3.2115719969916365,0.45061675
6881,c1coc(-c2ccsc2-c2csc3ccccc23)c1,2.621790380117,2.9449402987704487,0.29011443
6882,Clc1ccc(-c2ccc3c(c2)-c2ccccc2C3)cc1,3.3906196986690005,3.4297671362663467,0.11907042
6883,c1csc(-c2ccc(-c3ccncn3)cc2)c1,2.059686306443,3.04192228135962,0.47853932
6884,Oc1ccc(-c2ccc(-c3ccc(Br)s3)s2)cc1,2.12022719217,3.2523068844701646,0.45685238
6885,c1coc(-c2cscc2-c2ccsc2)n1,3.191984386563,3.3711893561141726,0.15246418
6886,c1coc(-c2ccncc2-c2ccsc2)c1,2.65656616256,3.3422232587472025,0.27991673
6887,c1csc(-c2ccc3ncc(-c4ccncc4)n3c2)c1,2.403500595759,3.813653523100712,0.3587752
6888,Clc1ccc(-c2cncc(-c3ccccc3Cl)c2)cc1,2.859179955392,3.189609689199264,0.2250529
